r,g,b,r_new,g_new,b_new
224,0,176,80,111,231
224,0,192,100,145,243
224,0,208,115,145,255
224,0,224,115,145,255
224,0,240,133,171,255
224,16,0,133,118,30
224,16,16,133,118,44
224,16,32,131,118,60
224,16,48,131,118,74
224,16,64,127,118,92
224,16,80,120,118,112
224,16,96,120,118,136
224,16,112,109,119,155
224,16,128,88,120,180
224,16,144,88,120,197
224,16,160,79,125,220
224,16,176,79,125,234
224,16,192,104,144,243
224,16,208,115,155,255
224,16,224,115,155,255
224,16,240,131,167,255
224,32,0,135,122,27
224,32,16,134,122,43
224,32,32,134,121,58
224,32,48,134,121,67
224,32,64,128,122,86
224,32,80,126,122,110
224,32,96,126,122,129
224,32,112,111,123,152
224,32,128,103,124,176
224,32,144,103,124,190
224,32,160,98,133,209
224,32,176,98,133,225
224,32,192,84,136,247
224,32,208,100,151,255
224,32,224,100,151,255
224,32,240,132,166,255
224,48,0,135,115,27
224,48,16,134,114,43
224,48,32,134,115,58
224,48,48,134,114,68
224,48,64,128,114,91
224,48,80,126,116,109
224,48,96,126,116,127
224,48,112,111,116,152
224,48,128,103,118,174
224,48,144,103,118,190
224,48,160,98,120,206
224,48,176,98,120,224
224,48,192,84,135,245
224,48,208,100,137,255
224,48,224,100,137,255
224,48,240,133,169,255
224,64,0,144,123,27
224,64,16,143,123,39
224,64,32,142,124,55
224,64,48,142,124,68
224,64,64,139,124,84
224,64,80,135,125,104
224,64,96,135,125,126
224,64,112,128,126,145
224,64,128,115,127,164
224,64,144,115,127,188
224,64,160,101,128,207
224,64,176,101,128,221
224,64,192,101,141,241
224,64,208,100,146,255
224,64,224,100,146,255
224,64,240,135,167,252
224,80,0,150,135,21
224,80,16,150,135,38
224,80,32,149,135,51
224,80,48,149,136,59
224,80,64,145,136,80
224,80,80,145,136,98
224,80,96,145,136,113
224,80,112,133,137,133
224,80,128,133,138,157
224,80,144,133,138,168
224,80,160,124,145,184
224,80,176,124,145,213
224,80,192,109,141,228
224,80,208,120,156,236
224,80,224,120,156,243
224,80,240,128,163,255
224,96,0,150,133,21
224,96,16,150,133,38
224,96,32,149,134,51
224,96,48,149,134,59
224,96,64,145,134,80
224,96,80,145,134,98
224,96,96,145,135,112
224,96,112,133,135,133
224,96,128,133,136,157
224,96,144,133,136,168
224,96,160,124,138,188
224,96,176,124,138,211
224,96,192,109,140,228
224,96,208,120,144,237
224,96,224,120,144,243
224,96,240,129,166,255
224,112,0,168,140,21
224,112,16,168,141,33
224,112,32,167,142,46
224,112,48,167,141,58
224,112,64,166,142,73
224,112,80,163,143,92
224,112,96,163,142,110
224,112,112,159,143,127
224,112,128,159,143,142
224,112,144,154,145,164
224,112,160,147,145,181
224,112,176,147,145,196
224,112,192,135,148,221
224,112,208,127,150,236
224,112,224,127,150,243
224,112,240,151,170,246
224,128,0,177,158,14
224,128,16,168,156,33
224,128,32,167,156,46
224,128,48,177,159,53
224,128,64,175,159,72
224,128,80,174,159,89
224,128,96,174,159,101
224,128,112,159,158,127
224,128,128,168,160,142
224,128,144,168,160,153
224,128,160,154,163,172
224,128,176,154,163,200
224,128,192,156,163,209
224,128,208,156,173,219
224,128,224,156,173,231
224,128,240,144,169,252
224,144,0,177,161,14
224,144,16,177,161,30
224,144,32,177,161,45
224,144,48,177,161,53
224,144,64,175,161,72
224,144,80,174,162,89
224,144,96,174,162,101
224,144,112,168,163,121
224,144,128,168,163,142
224,144,144,168,163,154
224,144,160,154,164,172
224,144,176,154,164,199
224,144,192,156,166,209
224,144,208,156,170,219
224,144,224,156,170,231
224,144,240,144,174,252
224,160,0,203,168,14
224,160,16,203,168,26
224,160,32,203,170,39
224,160,48,203,170,52
224,160,64,201,170,67
224,160,80,200,171,83
224,160,96,200,171,100
224,160,112,197,171,116
224,160,128,195,171,133
224,160,144,195,172,150
224,160,160,190,172,167
224,160,176,190,172,183
224,160,192,186,174,202
224,160,208,177,174,218
224,160,224,177,174,231
224,160,240,179,182,242
224,176,0,203,184,14
224,176,16,203,185,26
224,176,32,203,185,39
224,176,48,203,185,52
224,176,64,201,185,67
224,176,80,200,186,83
224,176,96,200,186,100
224,176,112,197,187,116
224,176,128,195,186,133
224,176,144,195,186,150
224,176,160,190,188,167
224,176,176,190,188,183
224,176,192,186,189,201
224,176,208,177,189,218
224,176,224,177,189,231
224,176,240,181,195,242
224,192,0,213,193,0
224,192,16,212,194,18
224,192,32,213,194,39
224,192,48,213,194,47
224,192,64,211,194,65
224,192,80,211,195,82
224,192,96,211,195,95
224,192,112,207,195,113
224,192,128,208,196,132
224,192,144,208,196,144
224,192,160,200,197,161
224,192,176,200,197,184
224,192,192,200,198,195
224,192,208,192,200,207
224,192,224,192,200,223
224,192,240,189,201,246
224,208,0,234,201,0
224,208,16,234,201,37
224,208,32,234,201,73
224,208,48,234,201,53
224,208,64,234,201,71
224,208,80,233,202,107
224,208,96,233,202,102
224,208,112,233,202,112
224,208,128,231,204,143
224,208,144,231,204,148
224,208,160,231,204,158
224,208,176,231,204,173
224,208,192,226,206,193
224,208,208,226,207,207
224,208,224,226,207,221
224,208,240,219,209,239
224,224,0,234,211,0
224,224,16,234,212,37
224,224,32,234,211,73
224,224,48,234,211,53
224,224,64,234,212,71
224,224,80,233,212,107
224,224,96,233,212,102
224,224,112,233,214,112
224,224,128,231,214,143
224,224,144,231,214,148
224,224,160,231,217,158
224,224,176,231,217,173
224,224,192,226,216,193
224,224,208,226,221,207
224,224,224,226,221,221
224,224,240,219,220,239
224,240,0,247,224,85
224,240,16,248,225,75
224,240,32,247,225,63
224,240,48,248,225,87
224,240,64,247,225,95
224,240,80,247,226,88
224,240,96,247,226,108
224,240,112,245,227,123
224,240,128,246,228,128
224,240,144,246,228,143
224,240,160,242,229,159
224,240,176,242,229,178
224,240,192,245,233,188
224,240,208,236,233,202
224,240,224,236,233,220
224,240,240,238,236,237
240,0,0,141,135,38
240,0,16,140,135,51
240,0,32,139,135,61
240,0,48,139,135,74
240,0,64,133,135,95
240,0,80,130,136,117
240,0,96,130,136,139
240,0,112,112,136,160
240,0,128,112,136,179
240,0,144,107,137,205
240,0,160,105,137,222
240,0,176,105,137,231
240,0,192,102,160,247
240,0,208,128,160,255
240,0,224,128,160,255
240,0,240,133,177,255
240,16,0,143,128,38
240,16,16,142,128,48
240,16,32,141,128,59
240,16,48,141,128,74
240,16,64,137,129,93
240,16,80,132,129,113
240,16,96,132,129,136
240,16,112,120,130,154
240,16,128,111,130,179
240,16,144,111,130,199
240,16,160,97,136,222
240,16,176,97,136,235
240,16,192,111,147,241
240,16,208,127,163,255
240,16,224,127,163,255
240,16,240,126,164,255
240,32,0,144,128,35
240,32,16,143,127,48
240,32,32,143,127,58
240,32,48,143,127,71
240,32,64,137,128,93
240,32,80,135,128,112
240,32,96,135,128,130
240,32,112,117,129,154
240,32,128,117,129,175
240,32,144,116,130,197
240,32,160,113,143,211
240,32,176,113,143,229
240,32,192,100,140,247
240,32,208,125,162,255
240,32,224,125,162,255
240,32,240,133,165,255
240,48,0,144,138,35
240,48,16,143,136,48
240,48,32,143,137,58
240,48,48,143,137,71
240,48,64,137,137,89
240,48,80,135,138,109
240,48,96,135,138,132
240,48,112,117,138,155
240,48,128,116,140,177
240,48,144,116,140,197
240,48,160,113,142,213
240,48,176,113,142,229
240,48,192,100,154,245
240,48,208,125,158,255
240,48,224,125,158,255
240,48,240,133,175,255
240,64,0,152,137,35
240,64,16,152,138,43
240,64,32,151,137,54
240,64,48,151,137,71
240,64,64,148,138,85
240,64,80,144,138,106
240,64,96,144,138,128
240,64,112,138,139,145
240,64,128,127,140,164
240,64,144,127,140,190
240,64,160,116,141,210
240,64,176,116,141,219
240,64,192,121,152,235
240,64,208,124,160,255
240,64,224,124,160,255
240,64,240,135,168,249
240,80,0,158,137,30
240,80,16,158,136,43
240,80,32,157,136,51
240,80,48,157,137,64
240,80,64,153,138,84
240,80,80,153,137,101
240,80,96,153,137,117
240,80,112,141,139,137
240,80,128,141,139,160
240,80,144,141,139,177
240,80,160,128,148,196
240,80,176,128,148,218
240,80,192,116,141,235
240,80,208,132,164,247
240,80,224,132,164,250
240,80,240,127,159,255
240,96,0,158,150,30
240,96,16,158,150,43
240,96,32,157,150,51
240,96,48,157,150,64
240,96,64,153,149,84
240,96,80,153,149,101
240,96,96,153,150,118
240,96,112,141,151,140
240,96,128,141,151,161
240,96,144,141,152,176
240,96,160,128,154,193
240,96,176,128,154,215
240,96,192,116,155,236
240,96,208,132,161,247
240,96,224,132,161,249
240,96,240,127,173,255
240,112,0,175,156,30
240,112,16,175,156,38
240,112,32,173,156,47
240,112,48,173,156,63
240,112,64,172,156,76
240,112,80,170,157,94
240,112,96,170,157,116
240,112,112,166,157,131
240,112,128,166,157,142
240,112,144,160,158,171
240,112,160,154,159,189
240,112,176,154,159,199
240,112,192,142,161,226
240,112,208,136,163,247
240,112,224,136,163,250
240,112,240,154,176,243
240,128,0,185,157,23
240,128,16,175,158,38
240,128,32,184,156,44
240,128,48,184,156,56
240,128,64,172,159,76
240,128,80,181,157,90
240,128,96,181,157,106
240,128,112,166,160,131
240,128,128,175,158,143
240,128,144,175,158,158
240,128,160,163,161,177
240,128,176,163,161,197
240,128,192,162,160,212
240,128,208,165,176,227
240,128,224,165,176,235
240,128,240,149,165,249
240,144,0,185,171,23
240,144,16,184,171,35
240,144,32,184,171,44
240,144,48,184,171,56
240,144,64,182,172,73
240,144,80,181,173,90
240,144,96,181,173,106
240,144,112,176,173,124
240,144,128,175,173,143
240,144,144,175,174,159
240,144,160,163,175,176
240,144,176,163,175,198
240,144,192,162,176,213
240,144,208,165,181,227
240,144,224,165,181,237
240,144,240,149,180,249
240,160,0,206,182,23
240,160,16,206,182,31
240,160,32,205,183,36
240,160,48,205,182,55
240,160,64,205,183,69
240,160,80,203,182,85
240,160,96,203,182,105
240,160,112,202,183,120
240,160,128,198,184,135
240,160,144,198,185,156
240,160,160,194,185,173
240,160,176,194,185,184
240,160,192,188,186,207
240,160,208,183,187,227
240,160,224,183,187,237
240,160,240,181,191,240
240,176,0,206,188,23
240,176,16,206,187,31
240,176,32,205,188,36
240,176,48,205,188,55
240,176,64,205,189,69
240,176,80,203,188,85
240,176,96,203,188,105
240,176,112,202,189,120
240,176,128,198,190,135
240,176,144,198,190,156
240,176,160,194,192,173
240,176,176,194,191,184
240,176,192,188,192,207
240,176,208,183,194,227
240,176,224,183,194,236
240,176,240,181,195,240
240,192,0,220,200,15
240,192,16,220,200,27
240,192,32,220,200,38
240,192,48,220,200,51
240,192,64,219,201,67
240,192,80,218,200,83
240,192,96,218,200,99
240,192,112,214,201,116
240,192,128,214,202,132
240,192,144,214,202,148
240,192,160,208,203,165
240,192,176,208,203,183
240,192,192,207,204,198
240,192,208,201,207,214
240,192,224,201,207,228
240,192,240,193,204,243
240,208,0,242,212,15
240,208,16,242,212,39
240,208,32,242,213,65
240,208,48,242,213,55
240,208,64,242,214,69
240,208,80,239,213,99
240,208,96,239,213,103
240,208,112,239,214,114
240,208,128,237,215,136
240,208,144,237,215,150
240,208,160,237,216,162
240,208,176,237,216,175
240,208,192,232,217,196
240,208,208,230,218,213
240,208,224,230,218,225
240,208,240,221,217,238
240,224,0,242,218,15
240,224,16,242,219,39
240,224,32,242,219,65
240,224,48,242,219,55
240,224,64,242,220,69
240,224,80,239,219,99
240,224,96,239,219,103
240,224,112,239,221,114
240,224,128,237,221,136
240,224,144,237,221,150
240,224,160,237,225,162
240,224,176,237,225,175
240,224,192,232,223,196
240,224,208,230,227,213
240,224,224,230,227,225
240,224,240,221,225,238
240,240,0,245,222,113
240,240,16,245,222,93
240,240,32,245,223,73
240,240,48,245,223,110
240,240,64,244,223,113
240,240,80,245,223,97
240,240,96,245,223,124
240,240,112,243,224,137
240,240,128,244,226,132
240,240,144,244,226,151
240,240,160,241,227,168
240,240,176,241,227,180
240,240,192,243,230,188
240,240,208,238,231,204
240,240,224,238,231,222
240,240,240,241,236,236
