r,g,b,r_new,g_new,b_new
144,16,32,96,74,27
144,16,48,96,74,41
144,16,64,92,76,57
144,16,80,86,77,76
144,16,96,86,77,90
144,16,112,72,85,106
144,16,128,57,85,122
144,16,144,57,85,136
144,16,160,44,99,151
144,16,176,46,99,167
144,16,192,0,107,182
144,16,208,0,123,195
144,16,224,0,123,206
144,16,240,0,133,219
144,32,0,104,74,0
144,32,16,103,73,15
144,32,32,101,73,28
144,32,48,101,73,41
144,32,64,95,76,58
144,32,80,92,76,74
144,32,96,92,76,90
144,32,112,81,89,108
144,32,128,81,89,121
144,32,144,67,84,137
144,32,160,60,105,152
144,32,176,60,105,166
144,32,192,0,106,183
144,32,208,0,124,196
144,32,224,0,124,206
144,32,240,0,132,220
144,48,0,104,85,0
144,48,16,103,85,15
144,48,32,101,82,28
144,48,48,101,83,42
144,48,64,95,84,57
144,48,80,92,87,75
144,48,96,92,87,92
144,48,112,81,89,108
144,48,128,67,95,122
144,48,144,67,95,137
144,48,160,59,98,152
144,48,176,62,98,166
144,48,192,0,114,183
144,48,208,0,116,196
144,48,224,0,116,206
144,48,240,0,140,220
144,64,0,114,88,0
144,64,16,114,88,17
144,64,32,111,87,35
144,64,48,111,87,43
144,64,64,109,89,60
144,64,80,102,91,78
144,64,96,102,91,92
144,64,112,96,93,109
144,64,128,80,98,126
144,64,144,80,98,138
144,64,160,59,102,154
144,64,176,60,102,171
144,64,192,16,113,184
144,64,208,0,122,197
144,64,224,0,122,211
144,64,240,0,135,223
144,80,0,132,89,0
144,80,16,131,89,15
144,80,32,130,90,31
144,80,48,130,90,46
144,80,64,126,93,62
144,80,80,123,91,78
144,80,96,123,91,94
144,80,112,109,102,111
144,80,128,105,98,125
144,80,144,105,98,141
144,80,160,95,118,156
144,80,176,95,118,170
144,80,192,64,111,187
144,80,208,64,133,201
144,80,224,66,133,210
144,80,240,0,133,229
144,96,0,132,103,0
144,96,16,131,103,15
144,96,32,130,104,31
144,96,48,130,104,46
144,96,64,126,105,62
144,96,80,123,106,78
144,96,96,123,106,94
144,96,112,109,109,110
144,96,128,105,112,125
144,96,144,105,112,141
144,96,160,97,118,156
144,96,176,95,118,170
144,96,192,66,123,187
144,96,208,66,129,201
144,96,224,66,129,210
144,96,240,0,141,229
144,112,0,147,113,0
144,112,16,147,113,19
144,112,32,146,114,43
144,112,48,146,114,48
144,112,64,144,114,64
144,112,80,139,116,82
144,112,96,139,116,95
144,112,112,135,117,111
144,112,128,124,121,128
144,112,144,124,121,142
144,112,160,117,124,158
144,112,176,117,124,175
144,112,192,93,130,189
144,112,208,80,133,203
144,112,224,80,133,221
144,112,240,23,145,232
144,128,0,158,122,0
144,128,16,158,123,17
144,128,32,172,118,41
144,128,48,172,118,53
144,128,64,170,121,67
144,128,80,168,120,82
144,128,96,168,120,98
144,128,112,162,125,113
144,128,128,156,124,129
144,128,144,156,124,145
144,128,160,137,133,160
144,128,176,137,133,175
144,128,192,136,131,192
144,128,208,120,150,207
144,128,224,120,150,217
144,128,240,89,141,238
144,144,0,158,139,0
144,144,16,158,139,17
144,144,32,172,134,41
144,144,48,172,134,53
144,144,64,170,134,67
144,144,80,168,135,82
144,144,96,168,135,98
144,144,112,162,137,113
144,144,128,156,139,129
144,144,144,156,139,145
144,144,160,137,143,160
144,144,176,137,143,175
144,144,192,136,146,192
144,144,208,120,153,207
144,144,224,120,153,217
144,144,240,91,156,238
144,160,0,175,152,0
144,160,16,175,152,21
144,160,32,191,146,52
144,160,48,190,146,54
144,160,64,189,146,69
144,160,80,186,148,88
144,160,96,186,148,100
144,160,112,184,149,115
144,160,128,175,152,132
144,160,144,175,152,146
144,160,160,171,153,162
144,160,176,171,153,179
144,160,192,157,158,193
144,160,208,151,160,208
144,160,224,151,160,224
144,160,240,126,166,240
144,176,0,176,159,0
144,176,16,176,159,21
144,176,32,190,156,52
144,176,48,189,156,54
144,176,64,189,156,69
144,176,80,186,157,88
144,176,96,186,157,100
144,176,112,184,159,115
144,176,128,175,160,132
144,176,144,175,160,146
144,176,160,171,164,162
144,176,176,171,164,179
144,176,192,157,165,193
144,176,208,151,171,208
144,176,224,151,171,224
144,176,240,126,173,240
144,192,0,223,167,42
144,192,16,221,167,47
144,192,32,221,168,52
144,192,48,221,168,61
144,192,64,221,169,74
144,192,80,217,170,87
144,192,96,218,170,102
144,192,112,214,171,117
144,192,128,208,172,132
144,192,144,209,172,148
144,192,160,203,175,164
144,192,176,203,175,179
144,192,192,196,177,195
144,192,208,184,181,211
144,192,224,184,182,225
144,192,240,175,185,240
144,208,0,237,180,42
144,208,16,237,180,68
144,208,32,237,181,85
144,208,48,236,181,66
144,208,64,237,181,82
144,208,80,232,183,115
144,208,96,232,183,110
144,208,112,233,184,120
144,208,128,225,186,148
144,208,144,225,186,154
144,208,160,225,187,165
144,208,176,225,187,180
144,208,192,215,191,198
144,208,208,211,192,211
144,208,224,211,192,226
144,208,240,197,198,242
144,224,0,237,189,42
144,224,16,236,189,68
144,224,32,237,190,85
144,224,48,236,190,66
144,224,64,236,190,82
144,224,80,232,191,115
144,224,96,233,191,110
144,224,112,232,194,120
144,224,128,225,193,148
144,224,144,225,193,154
144,224,160,225,199,167
144,224,176,225,199,181
144,224,192,215,198,198
144,224,208,211,202,211
144,224,224,211,202,226
144,224,240,197,206,242
144,240,0,250,197,128
144,240,16,249,197,109
144,240,32,249,198,100
144,240,48,250,198,127
144,240,64,248,199,126
144,240,80,249,199,111
144,240,96,249,199,136
144,240,112,246,201,148
144,240,128,248,202,140
144,240,144,248,202,159
144,240,160,244,205,175
144,240,176,244,205,188
144,240,192,247,208,196
144,240,208,241,212,213
144,240,224,241,212,226
144,240,240,235,215,241
160,0,0,108,79,0
160,0,16,107,79,11
160,0,32,104,78,27
160,0,48,104,78,41
160,0,64,103,78,58
160,0,80,93,83,72
160,0,96,93,83,89
160,0,112,90,83,105
160,0,128,66,91,121
160,0,144,66,91,137
160,0,160,59,91,151
160,0,176,58,91,166
160,0,192,13,115,181
160,0,208,0,115,195
160,0,224,0,115,209
160,0,240,9,140,218
160,16,0,108,88,0
160,16,16,108,88,12
160,16,32,105,88,28
160,16,48,105,88,41
160,16,64,104,88,57
160,16,80,94,91,70
160,16,96,94,91,87
160,16,112,91,94,106
160,16,128,67,97,120
160,16,144,67,97,133
160,16,160,60,102,151
160,16,176,61,102,167
160,16,192,19,116,181
160,16,208,0,123,196
160,16,224,0,123,210
160,16,240,12,136,219
160,32,0,115,93,0
160,32,16,115,92,12
160,32,32,112,92,28
160,32,48,112,92,41
160,32,64,110,93,57
160,32,80,103,94,70
160,32,96,103,94,91
160,32,112,100,98,106
160,32,128,80,100,121
160,32,144,80,100,137
160,32,160,73,106,152
160,32,176,73,106,167
160,32,192,15,114,182
160,32,208,0,124,197
160,32,224,0,124,210
160,32,240,9,134,220
160,48,0,115,87,0
160,48,16,115,87,12
160,48,32,112,87,28
160,48,48,112,86,42
160,48,64,110,86,57
160,48,80,103,90,72
160,48,96,103,90,89
160,48,112,100,90,105
160,48,128,80,98,122
160,48,144,80,98,135
160,48,160,73,98,152
160,48,176,73,98,167
160,48,192,15,115,182
160,48,208,0,116,197
160,48,224,0,116,210
160,48,240,9,140,220
160,64,0,119,97,0
160,64,16,119,97,13
160,64,32,116,97,28
160,64,48,116,95,42
160,64,64,115,96,58
160,64,80,107,98,73
160,64,96,107,98,91
160,64,112,104,100,108
160,64,128,85,105,123
160,64,144,85,105,138
160,64,160,80,108,153
160,64,176,79,108,169
160,64,192,23,120,183
160,64,208,9,124,198
160,64,224,9,124,214
160,64,240,19,141,222
160,80,0,142,108,0
160,80,16,142,108,12
160,80,32,140,109,31
160,80,48,140,109,46
160,80,64,139,110,61
160,80,80,133,110,74
160,80,96,133,110,93
160,80,112,130,114,109
160,80,128,117,115,124
160,80,144,117,115,141
160,80,160,111,121,156
160,80,176,112,121,170
160,80,192,85,123,186
160,80,208,69,133,202
160,80,224,71,133,215
160,80,240,10,136,229
160,96,0,142,108,0
160,96,16,142,108,12
160,96,32,140,109,31
160,96,48,140,109,46
160,96,64,139,109,61
160,96,80,133,112,74
160,96,96,133,112,93
160,96,112,130,113,109
160,96,128,117,117,124
160,96,144,117,117,140
160,96,160,111,119,156
160,96,176,111,119,170
160,96,192,85,126,186
160,96,208,71,129,202
160,96,224,71,129,215
160,96,240,12,142,229
160,112,0,150,117,0
160,112,16,150,117,16
160,112,32,149,118,31
160,112,48,149,118,46
160,112,64,148,118,62
160,112,80,141,120,78
160,112,96,141,120,94
160,112,112,139,122,110
160,112,128,126,126,126
160,112,144,126,126,141
160,112,160,123,128,157
160,112,176,124,128,173
160,112,192,95,134,188
160,112,208,89,136,203
160,112,224,89,136,219
160,112,240,23,149,231
160,128,0,166,138,0
160,128,16,166,138,13
160,128,32,181,135,35
160,128,48,181,135,52
160,128,64,180,136,66
160,128,80,176,135,78
160,128,96,176,135,97
160,128,112,173,139,113
160,128,128,165,139,126
160,128,144,165,139,144
160,128,160,160,145,160
160,128,176,160,145,173
160,128,192,146,145,191
160,128,208,136,153,207
160,128,224,138,153,220
160,128,240,113,153,237
160,144,0,166,145,0
160,144,16,166,145,13
160,144,32,181,139,35
160,144,48,181,139,52
160,144,64,180,140,66
160,144,80,176,141,78
160,144,96,176,141,97
160,144,112,173,142,113
160,144,128,165,145,126
160,144,144,165,145,144
160,144,160,160,147,160
160,144,176,160,147,173
160,144,192,146,151,191
160,144,208,136,154,207
160,144,224,136,154,220
160,144,240,113,160,237
160,160,0,177,156,0
160,160,16,177,154,19
160,160,32,192,150,35
160,160,48,192,150,52
160,160,64,191,149,68
160,160,80,187,150,85
160,160,96,187,150,99
160,160,112,186,151,114
160,160,128,176,154,130
160,160,144,176,154,146
160,160,160,174,155,161
160,160,176,174,155,177
160,160,192,158,160,192
160,160,208,154,162,208
160,160,224,154,162,224
160,160,240,126,169,239
160,176,0,175,171,0
160,176,16,178,167,19
160,176,32,193,167,35
160,176,48,190,167,52
160,176,64,191,164,68
160,176,80,187,164,85
160,176,96,187,164,99
160,176,112,186,166,114
160,176,128,176,167,130
160,176,144,176,167,146
160,176,160,174,171,161
160,176,176,174,171,177
160,176,192,158,172,192
160,176,208,154,177,208
160,176,224,154,177,224
160,176,240,126,179,239
160,192,0,229,172,42
160,192,16,229,173,45
160,192,32,228,173,40
160,192,48,228,173,59
160,192,64,226,174,73
160,192,80,224,175,83
160,192,96,224,175,101
160,192,112,222,176,117
160,192,128,216,178,130
160,192,144,216,178,147
160,192,160,212,180,163
160,192,176,212,180,177
160,192,192,203,182,194
160,192,208,197,185,210
160,192,224,197,186,224
160,192,240,183,189,239
160,208,0,236,181,42
160,208,16,236,181,73
160,208,32,235,182,91
160,208,48,235,182,67
160,208,64,235,182,85
160,208,80,232,183,122
160,208,96,231,183,112
160,208,112,232,184,120
160,208,128,224,186,154
160,208,144,223,186,156
160,208,160,224,187,163
160,208,176,224,187,178
160,208,192,213,191,199
160,208,208,213,193,211
160,208,224,213,193,225
160,208,240,195,199,240
160,224,0,236,191,42
160,224,16,236,191,73
160,224,32,235,192,91
160,224,48,235,192,67
160,224,64,236,192,85
160,224,80,231,193,122
160,224,96,232,193,112
160,224,112,232,195,120
160,224,128,223,195,154
160,224,144,225,195,156
160,224,160,224,199,163
160,224,176,224,199,179
160,224,192,213,200,198
160,224,208,213,207,211
160,224,224,213,207,225
160,224,240,195,207,240
160,240,0,254,205,128
160,240,16,254,202,106
160,240,32,254,206,83
160,240,48,254,206,124
160,240,64,253,203,125
160,240,80,253,204,108
160,240,96,253,204,135
160,240,112,252,205,147
160,240,128,253,207,138
160,240,144,253,207,158
160,240,160,250,209,174
160,240,176,250,209,187
160,240,192,252,213,196
160,240,208,248,216,212
160,240,224,248,216,226
160,240,240,241,219,240
176,0,0,118,79,0
176,0,16,117,79,13
176,0,32,116,78,27
176,0,48,116,78,41
176,0,64,111,78,58
176,0,80,108,83,70
176,0,96,108,83,88
176,0,112,97,83,104
176,0,128,97,83,119
176,0,144,88,91,134
176,0,160,65,91,152
176,0,176,65,91,166
176,0,192,45,115,181
176,0,208,0,115,195
176,0,224,0,115,209
176,0,240,35,140,218
176,16,0,121,89,0
176,16,16,120,88,12
176,16,32,119,88,27
176,16,48,119,88,41
176,16,64,114,88,57
176,16,80,111,91,72
176,16,96,111,91,90
176,16,112,101,94,106
176,16,128,91,97,120
176,16,144,91,97,137
176,16,160,70,102,153
176,16,176,70,102,167
176,16,192,51,116,181
176,16,208,0,123,196
176,16,224,0,123,210
176,16,240,41,136,219
176,32,0,123,93,0
176,32,16,121,93,12
176,32,32,121,92,28
176,32,48,121,92,43
176,32,64,116,93,57
176,32,80,114,94,72
176,32,96,114,94,89
176,32,112,103,98,105
176,32,128,97,100,122
176,32,144,97,100,137
176,32,160,74,106,151
176,32,176,74,106,167
176,32,192,52,114,182
176,32,208,0,124,197
176,32,224,0,124,210
176,32,240,35,134,220
176,48,0,123,87,0
176,48,16,121,87,12
176,48,32,121,86,28
176,48,48,121,86,42
176,48,64,116,86,57
176,48,80,114,90,72
176,48,96,114,90,89
176,48,112,103,90,107
176,48,128,97,98,121
176,48,144,97,98,137
176,48,160,74,98,152
176,48,176,74,98,167
176,48,192,45,115,182
176,48,208,0,116,197
176,48,224,0,116,210
176,48,240,32,140,220
176,64,0,136,96,0
176,64,16,135,96,13
176,64,32,134,96,28
176,64,48,134,95,42
176,64,64,131,96,58
176,64,80,128,98,73
176,64,96,128,98,91
176,64,112,119,100,106
176,64,128,119,100,122
176,64,144,111,105,138
176,64,160,96,108,151
176,64,176,96,108,169
176,64,192,65,120,183
176,64,208,34,124,198
176,64,224,34,124,214
176,64,240,53,141,222
176,80,0,142,108,0
176,80,16,141,108,12
176,80,32,141,109,31
176,80,48,141,109,46
176,80,64,137,110,61
176,80,80,136,110,74
176,80,96,136,110,92
176,80,112,126,114,109
176,80,128,123,115,124
176,80,144,123,115,141
176,80,160,102,121,157
176,80,176,102,121,170
176,80,192,96,123,186
176,80,208,42,133,202
176,80,224,45,133,215
176,80,240,38,136,229
176,96,0,142,108,0
176,96,16,141,108,12
176,96,32,141,109,31
176,96,48,141,109,46
176,96,64,137,109,61
176,96,80,136,112,74
176,96,96,136,112,93
176,96,112,126,113,109
176,96,128,123,117,123
176,96,144,123,117,141
176,96,160,102,119,157
176,96,176,102,119,170
176,96,192,96,126,186
176,96,208,44,129,202
176,96,224,44,129,215
176,96,240,38,142,229
176,112,0,169,117,0
176,112,16,169,117,16
176,112,32,168,118,31
176,112,48,168,118,46
176,112,64,165,118,62
176,112,80,163,120,78
176,112,96,163,121,94
176,112,112,156,122,110
176,112,128,152,126,126
176,112,144,152,126,142
176,112,160,140,128,157
176,112,176,140,128,173
176,112,192,128,134,188
176,112,208,108,136,203
176,112,224,107,136,219
176,112,240,73,149,231
176,128,0,166,138,0
176,128,16,165,138,13
176,128,32,175,135,35
176,128,48,175,135,52
176,128,64,172,136,66
176,128,80,172,135,78
176,128,96,172,135,97
176,128,112,163,139,113
176,128,128,162,139,126
176,128,144,162,139,144
176,128,160,147,145,160
176,128,176,147,145,173
176,128,192,146,145,191
176,128,208,114,153,207
176,128,224,114,153,220
176,128,240,116,153,237
176,144,0,166,145,0
176,144,16,165,145,13
176,144,32,175,139,35
176,144,48,175,139,52
176,144,64,172,140,66
176,144,80,172,141,78
176,144,96,172,141,97
176,144,112,163,142,113
176,144,128,162,145,126
176,144,144,162,145,144
176,144,160,147,147,160
176,144,176,147,147,173
176,144,192,146,151,191
176,144,208,114,154,207
176,144,224,114,154,220
176,144,240,116,160,237
176,160,0,202,156,0
176,160,16,202,154,19
176,160,32,211,150,35
176,160,48,211,150,52
176,160,64,209,149,68
176,160,80,208,150,85
176,160,96,208,150,99
176,160,112,203,151,114
176,160,128,200,154,130
176,160,144,200,154,146
176,160,160,191,155,161
176,160,176,191,155,177
176,160,192,186,160,192
176,160,208,172,162,208
176,160,224,172,162,224
176,160,240,161,169,239
176,176,0,202,171,0
176,176,16,202,167,19
176,176,32,211,167,35
176,176,48,211,167,52
176,176,64,209,164,68
176,176,80,208,164,85
176,176,96,208,164,99
176,176,112,203,166,114
176,176,128,200,167,130
176,176,144,200,167,146
176,176,160,191,171,161
176,176,176,191,171,177
176,176,192,186,172,192
176,176,208,172,177,208
176,176,224,172,177,224
176,176,240,161,179,239
176,192,0,219,172,42
176,192,16,219,173,45
176,192,32,218,173,40
176,192,48,218,173,59
176,192,64,216,174,73
176,192,80,216,175,83
176,192,96,216,175,101
176,192,112,209,176,117
176,192,128,209,178,130
176,192,144,209,178,147
176,192,160,197,180,163
176,192,176,197,180,177
176,192,192,197,182,194
176,192,208,178,185,210
176,192,224,178,185,224
176,192,240,178,189,239
176,208,0,243,181,42
176,208,16,242,181,73
176,208,32,242,182,91
176,208,48,242,182,67
176,208,64,242,182,85
176,208,80,241,183,122
176,208,96,240,183,112
176,208,112,240,184,120
176,208,128,235,186,154
176,208,144,235,186,156
176,208,160,235,187,163
176,208,176,235,187,178
176,208,192,228,191,199
176,208,208,228,193,211
176,208,224,228,193,225
176,208,240,217,199,240
176,224,0,243,191,42
176,224,16,242,191,73
176,224,32,243,192,91
176,224,48,242,192,67
176,224,64,242,192,85
176,224,80,240,193,122
176,224,96,241,193,112
176,224,112,240,195,120
176,224,128,235,195,154
176,224,144,235,195,156
176,224,160,235,199,163
176,224,176,235,199,178
176,224,192,228,200,199
176,224,208,228,207,211
176,224,224,228,207,225
176,224,240,217,206,240
176,240,0,251,205,128
176,240,16,251,202,106
176,240,32,251,206,83
176,240,48,251,206,124
176,240,64,249,203,125
176,240,80,250,204,108
176,240,96,251,204,135
176,240,112,245,205,147
176,240,128,248,207,138
176,240,144,249,207,158
176,240,160,239,209,174
176,240,176,240,209,185
176,240,192,246,213,197
176,240,208,232,216,211
176,240,224,232,216,226
176,240,240,234,219,240
192,0,0,128,105,0
192,0,16,127,105,12
192,0,32,126,103,22
192,0,48,126,103,36
192,0,64,122,103,54
192,0,80,120,106,73
192,0,96,120,106,90
192,0,112,110,106,104
192,0,128,105,113,121
192,0,144,105,113,135
192,0,160,84,113,152
192,0,176,84,113,166
192,0,192,71,122,181
192,0,208,60,122,195
192,0,224,56,122,207
192,0,240,0,140,223
192,16,0,130,100,0
192,16,16,129,99,14
192,16,32,128,98,25
192,16,48,128,98,35
192,16,64,125,99,52
192,16,80,122,99,74
192,16,96,122,99,88
192,16,112,114,103,104
192,16,128,114,103,119
192,16,144,107,105,135
192,16,160,84,114,150
192,16,176,84,114,168
192,16,192,75,114,181
192,16,208,54,128,195
192,16,224,59,128,208
192,16,240,0,132,224
192,32,0,134,98,0
192,32,16,133,98,14
192,32,32,131,97,24
192,32,48,131,97,36
192,32,64,128,99,52
192,32,80,125,99,73
192,32,96,125,99,90
192,32,112,115,104,106
192,32,128,111,104,121
192,32,144,111,104,136
192,32,160,90,116,153
192,32,176,90,116,168
192,32,192,80,113,182
192,32,208,65,131,197
192,32,224,65,131,208
192,32,240,0,131,225
192,48,0,134,108,0
192,48,16,133,107,14
192,48,32,131,106,24
192,48,48,131,106,37
192,48,64,128,107,54
192,48,80,125,109,72
192,48,96,125,109,89
192,48,112,115,110,104
192,48,128,115,110,119
192,48,144,111,115,137
192,48,160,90,117,151
192,48,176,90,117,164
192,48,192,80,124,182
192,48,208,68,127,197
192,48,224,68,127,208
192,48,240,0,139,225
192,64,0,143,109,0
192,64,16,142,109,15
192,64,32,140,108,24
192,64,48,140,108,37
192,64,64,138,109,55
192,64,80,135,110,74
192,64,96,135,110,90
192,64,112,129,113,105
192,64,128,121,116,124
192,64,144,121,116,137
192,64,160,109,120,152
192,64,176,109,120,169
192,64,192,94,124,184
192,64,208,63,131,198
192,64,224,67,131,213
192,64,240,16,137,227
192,80,0,153,109,0
192,80,16,152,108,14
192,80,32,152,109,27
192,80,48,152,109,40
192,80,64,148,109,57
192,80,80,146,110,75
192,80,96,146,110,90
192,80,112,138,115,107
192,80,128,138,115,121
192,80,144,134,115,138
192,80,160,111,126,155
192,80,176,111,126,167
192,80,192,111,122,185
192,80,208,94,141,200
192,80,224,94,141,211
192,80,240,58,135,231
192,96,0,153,121,0
192,96,16,152,122,14
192,96,32,152,122,27
192,96,48,152,122,40
192,96,64,148,122,57
192,96,80,146,123,75
192,96,96,146,124,91
192,96,112,138,125,106
192,96,128,134,129,123
192,96,144,134,129,140
192,96,160,111,132,155
192,96,176,111,132,170
192,96,192,111,136,185
192,96,208,92,141,200
192,96,224,96,141,211
192,96,240,57,147,231
192,112,0,166,131,0
192,112,16,170,130,17
192,112,32,164,130,27
192,112,48,164,131,40
192,112,64,167,130,59
192,112,80,164,132,79
192,112,96,164,132,92
192,112,112,160,133,108
192,112,128,153,136,126
192,112,144,153,136,140
192,112,160,145,138,157
192,112,176,145,138,174
192,112,192,133,142,187
192,112,208,120,146,201
192,112,224,120,146,219
192,112,240,92,152,234
192,128,0,188,131,0
192,128,16,187,132,15
192,128,32,187,132,31
192,128,48,187,132,47
192,128,64,185,134,63
192,128,80,183,133,79
192,128,96,183,133,95
192,128,112,177,139,111
192,128,128,173,137,127
192,128,144,173,137,143
192,128,160,161,144,159
192,128,176,161,144,173
192,128,192,157,143,189
192,128,208,130,156,204
192,128,224,130,156,217
192,128,240,127,151,236
192,144,0,188,146,0
192,144,16,187,146,15
192,144,32,187,147,31
192,144,48,187,147,47
192,144,64,185,147,63
192,144,80,183,149,79
192,144,96,183,149,95
192,144,112,177,150,111
192,144,128,173,152,127
192,144,144,173,152,143
192,144,160,161,155,158
192,144,176,161,155,173
192,144,192,157,158,189
192,144,208,133,163,204
192,144,224,130,163,217
192,144,240,128,166,236
192,160,0,209,157,0
192,160,16,209,157,20
192,160,32,209,158,47
192,160,48,209,158,50
192,160,64,207,159,65
192,160,80,204,160,85
192,160,96,204,160,97
192,160,112,201,161,112
192,160,128,196,164,130
192,160,144,196,164,144
192,160,160,191,165,160
192,160,176,191,165,177
192,160,192,182,169,191
192,160,208,174,171,205
192,160,224,174,171,222
192,160,240,158,176,238
192,176,0,209,165,0
192,176,16,209,165,20
192,176,32,209,165,47
192,176,48,209,165,50
192,176,64,207,167,65
192,176,80,204,167,85
192,176,96,204,167,97
192,176,112,201,169,112
192,176,128,196,170,130
192,176,144,196,170,144
192,176,160,191,174,160
192,176,176,191,174,177
192,176,192,182,175,191
192,176,208,174,180,205
192,176,224,174,180,222
192,176,240,158,181,238
192,192,0,227,186,0
192,192,16,231,185,17
192,192,32,226,179,37
192,192,48,226,179,56
192,192,64,229,178,70
192,192,80,227,179,84
192,192,96,227,179,100
192,192,112,223,180,115
192,192,128,221,181,130
192,192,144,221,181,146
192,192,160,213,184,162
192,192,176,213,184,177
192,192,192,209,186,193
192,192,208,196,190,209
192,192,224,196,190,224
192,192,240,190,192,240
192,208,0,248,199,0
192,208,16,248,199,41
192,208,32,248,190,85
192,208,48,247,190,63
192,208,64,247,190,81
192,208,80,245,191,117
192,208,96,244,191,109
192,208,112,244,192,118
192,208,128,239,194,150
192,208,144,239,194,153
192,208,160,239,195,162
192,208,176,239,195,179
192,208,192,230,199,197
192,208,208,227,200,209
192,208,224,227,200,225
192,208,240,215,205,241
192,224,0,248,202,0
192,224,16,248,202,41
192,224,32,248,196,85
192,224,48,247,196,63
192,224,64,247,197,81
192,224,80,244,197,117
192,224,96,244,197,109
192,224,112,244,199,118
192,224,128,239,200,150
192,224,144,239,200,153
192,224,160,239,204,162
192,224,176,239,204,179
192,224,192,230,204,197
192,224,208,227,210,209
192,224,224,227,210,225
192,224,240,215,211,241
192,240,0,249,201,137
192,240,16,250,202,114
192,240,32,249,201,103
192,240,48,250,201,134
192,240,64,248,202,132
192,240,80,250,202,113
192,240,96,250,202,141
192,240,112,247,204,152
192,240,128,248,206,140
192,240,144,249,206,160
192,240,160,243,208,176
192,240,176,243,208,187
192,240,192,247,211,193
192,240,208,239,214,208
192,240,224,239,214,224
192,240,240,243,221,239
208,0,0,139,105,0
208,0,16,139,105,8
208,0,32,136,103,25
208,0,48,136,103,36
208,0,64,135,103,50
208,0,80,129,106,65
208,0,96,129,106,85
208,0,112,128,106,105
208,0,128,128,106,117
208,0,144,114,113,136
208,0,160,112,113,152
208,0,176,112,113,165
208,0,192,81,122,178
208,0,208,76,122,196
208,0,224,77,122,211
208,0,240,18,140,223
208,16,0,139,114,0
208,16,16,139,113,9
208,16,32,136,113,22
208,16,48,136,113,34
208,16,64,136,113,52
208,16,80,130,114,67
208,16,96,130,114,88
208,16,112,128,116,106
208,16,128,114,120,119
208,16,144,114,120,136
208,16,160,112,123,151
208,16,176,112,123,168
208,16,192,81,127,180
208,16,208,77,132,196
208,16,224,78,132,212
208,16,240,8,142,223
208,32,0,145,117,0
208,32,16,145,117,8
208,32,32,142,116,24
208,32,48,142,116,37
208,32,64,142,117,51
208,32,80,136,117,64
208,32,96,136,117,88
208,32,112,134,120,104
208,32,128,121,122,119
208,32,144,121,122,134
208,32,160,119,127,151
208,32,176,119,127,165
208,32,192,92,130,183
208,32,208,88,136,198
208,32,224,87,136,212
208,32,240,13,142,225
208,48,0,145,111,0
208,48,16,145,110,8
208,48,32,142,109,24
208,48,48,142,109,37
208,48,64,142,109,51
208,48,80,136,112,64
208,48,96,136,112,87
208,48,112,134,112,105
208,48,128,121,118,120
208,48,144,121,118,137
208,48,160,119,119,151
208,48,176,119,119,168
208,48,192,92,127,184
208,48,208,88,128,198
208,48,224,87,128,212
208,48,240,8,141,225
208,64,0,147,119,0
208,64,16,147,119,11
208,64,32,144,117,24
208,64,48,144,117,37
208,64,64,144,118,53
208,64,80,138,120,70
208,64,96,138,120,87
208,64,112,136,122,105
208,64,128,136,122,120
208,64,144,123,125,135
208,64,160,121,128,153
208,64,176,121,128,168
208,64,192,94,133,181
208,64,208,91,136,198
208,64,224,92,136,214
208,64,240,16,146,226
208,80,0,167,130,0
208,80,16,167,129,9
208,80,32,165,129,27
208,80,48,165,129,40
208,80,64,164,130,55
208,80,80,159,130,67
208,80,96,159,130,88
208,80,112,158,133,106
208,80,128,158,133,120
208,80,144,147,134,139
208,80,160,144,139,154
208,80,176,144,139,168
208,80,192,126,140,184
208,80,208,121,147,201
208,80,224,122,147,215
208,80,240,81,149,230
208,96,0,167,128,0
208,96,16,167,128,9
208,96,32,165,127,27
208,96,48,165,127,40
208,96,64,164,127,55
208,96,80,159,129,67
208,96,96,159,129,89
208,96,112,158,130,105
208,96,128,147,134,121
208,96,144,147,134,137
208,96,160,144,135,153
208,96,176,144,135,169
208,96,192,126,141,182
208,96,208,121,143,201
208,96,224,121,143,215
208,96,240,81,150,230
208,112,0,170,135,0
208,112,16,170,135,13
208,112,32,169,135,27
208,112,48,169,135,40
208,112,64,168,136,57
208,112,80,163,138,73
208,112,96,163,136,91
208,112,112,162,138,107
208,112,128,162,138,122
208,112,144,151,141,139
208,112,160,149,143,156
208,112,176,149,143,172
208,112,192,130,148,187
208,112,208,127,150,201
208,112,224,126,150,217
208,112,240,88,157,232
208,128,0,201,151,0
208,128,16,201,151,11
208,128,32,200,151,31
208,128,48,169,148,40
208,128,64,200,152,61
208,128,80,196,152,72
208,128,96,196,152,93
208,128,112,195,155,110
208,128,128,186,155,124
208,128,144,186,155,142
208,128,160,184,160,158
208,128,176,184,160,172
208,128,192,171,160,189
208,128,208,167,167,204
208,128,224,168,167,218
208,128,240,144,167,235
208,144,0,201,153,0
208,144,16,201,153,11
208,144,32,200,154,31
208,144,48,200,154,47
208,144,64,200,154,61
208,144,80,196,155,72
208,144,96,196,155,93
208,144,112,195,156,110
208,144,128,186,159,124
208,144,144,186,159,142
208,144,160,184,161,158
208,144,176,184,161,172
208,144,192,171,165,188
208,144,208,167,167,204
208,144,224,167,167,218
